145,TTYPEN,Tumor Type (N),NA,Num,NA,.,"1=Melanoma, 2=SQ Non-Small Cell Lung Cancer, 3=NSQ Non-Small Cell Lung Cancer, 4=Unknown Histology Non-Small Cell Lung Cancer, 5=Renal Cell Carcinoma, 6=Colorectal Cancer, 7=Prostate Cancer, 8=Classical Hodgkin Lymphoma, 9=Squamous Cell Carcinoma of the Head and Neck, 10=Bladder Cancer, 11=Triple Negative Breast Cancer, 12=Gastric Cancer, 13=Pancreatic Cancer, 14=Small Cell Lung Cancer, 15=Ovarian Cancer, 16=Hepatocellular Carcinoma, 17=Glioblastoma, 18=Adjuvant Melanoma, 19=Cervical Cancer, 20=Multiple Myeloma, 21=Hodgkins Lymphoma, 22=Diffuse Large B-Cell Lymphoma, 23=Chronic Lymphocytic Leukemia, 24=Indolent Non-Hodgkins Lymphoma, 25=Other Non-Hodgkins Lymphoma, 26=Breast Cancer, 27=Endometrial Cancer, 28=Thyroid Cancer, 29=Mesothelioma, 30=Nasopharyngeal Carcinoma, 100=Other",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
146,BTSIZE,Baseline Tumor Burden,cm,Num,NA,.,"Sum of longest diameters of all target lesions,  convert tumor burden from mm to cm by dividing by 10",,0,PPK-NIVO-MODEL,0,0,1,0,0,1,1,1,
147,BTSIZE2,Baseline Tumor Burden,cm2,Num,NA,.,Sum of products of diameters for all target lesions.,,0,PPK-NIVO-MODEL,0,0,1,0,0,1,1,1,
148,PS,Baseline Performance Status,NA,Num,NA,.,"0 (Normal), 1, 2, 3, 4; If convert from KPS, 0=KPS 100, 1=KPS 90/80, 2=KPS 70/60, 3=KPS 50/40, 4=KPS 30/20/10",ECOG or Derived from KPS,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
149,ADA,Immunogenicity by Visit Level,NA,Num,NA,.,"0=negative, 1=positive (any type)",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
150,ADALIST,Immunogenicity by Subject Level,NA,Char,NA,blank,"Immunogenicity Council Definition - Persistent Positive, Only the Last Sample Positive, Other Positive, Negative, NA",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
151,PDL11,PDL1 expression (1% cutoff),NA,Char,NA,blank,"positive, negative status - tumor only (>= 1% cutoff). positive,negative, unknown, missing.",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
152,PDL15,PDL1 expression (5% cutoff),NA,Char,NA,blank,"positive, negative status - tumor only (>= 5% cutoff). positive,negative, unknown, missing.",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
153,PDL110,PDL1 expression (10% cutoff),NA,Char,NA,blank,"positive, negative status - tumor only (>= 10% cutoff). positive,negative, unknown, missing.",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
154,FLAG,Exclusion Flag,NA,Num,NA,0,,FLAG number per Flag table in Programming Algorithms and Imputations section.,1,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
155,FLAGCOM,Exclusion Flag Comment,NA,Char,NA,blank,,Description for FLAG per Flag table in Programming Algorithms and Imputations section.,1,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
156,DTC,Date and Time of Event,NA,Char,NA,blank,"Date/time of event. Use ISO 8601 format which is a text representation of date and time e.g., 2013-05-09T08:58 where T is a time designator indicating time follows.",Derived according to notes,1,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
157,SAMPLEID,PK Sample ID,NA,Char,NA,blank,,,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
158,BUILDDT,Dataset Creation Date,NA,Char,NA,blank,,Created at run time,1,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
159,RECSEQ,Record Sequence,NA,Num,NA,.,Sequential values should start with 1 on the first non-header row of the data file and incrementing by 1 for each subsequent row. ,,1,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
160,LINE,Line of Therapy,NA,Num,NA,.,,,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
161,NDOSEF,Flat Dose,mg,Num,NA,.,"240=240 mg, etc",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
162,BRAF,BRAF Mutation,NA,Num,NA,.,"BRAF mutation and wild type: 0=negative (wild type), 1=positive (Mutant)",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
163,MSTATUS,Metastatic Status,NA,Char,NA,blank,"M0, M1a, M1b, M1c (M1c includes with and without brain metastasis)",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
164,CHEWSNU,Chewing Tobacco/Snuff,NA,Char,NA,blank,"Never, Current, Former, Unknown",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
165,PIPE,Pipe Smoking Status,NA,Char,NA,blank,"Never, Current, Former, Unknown",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
166,CIGAR,Cigar Smoking Status,NA,Char,NA,blank,"Never, Current, Former, Unknown",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
167,CIGARETT,Cigarette Smoking Status,NA,Char,NA,blank,"Never, Current, Former, Unknown",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
168,PDL1A,PDL1 Assay,NA,Char,NA,blank,"e.g., JH, DAKO-Validated (preferred), DAKO-verified",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
169,COMBO,Combination Treatment,NA,Num,NA,.,"0=ipilimumab was administered alone, 1=ipilimumab and nivolumab were administered concurrently",Derived according to notes,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
170,AIMG,Immunogenicity Assay,NA,Num,NA,.,,,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
171,LINEC,Line of Therapy (Categorization),NA,Char,NA,blank,"1, >1","LINEC='1' where LINE=1, LINEC='>1' where LINE>1. If LINE is missing then impute LINEC based on protocol",0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
172,LINEN,"Line of Therapy (Categorization, N)",NA,Num,NA,.,"1, 2","LINEN=1 where LINEC='1', LINEN=2 where LINEC='>1'",0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
173,IPICO,Ipi Co-Administered With Nivo,NA,Num,NA,.,"1=Yes, 0=No. Time-varying covariate. Get IPI dosing data from ex/adex filtered by EXTRT to ppk dataset by USUBJID and date.  For dose records, if an ipi dose (dose amt > 0) was given on the same date as a nivo dose (dose amt > 0) then IPICO would be 1.  For pk records please use LOCF from dose records.  Day-1, predose records will have IPICO as missing.",,0,PPK-NIVO-MODEL,1,1,0,0,0,1,1,1,
174,NDOSEIPI,Nominal First Dose for Ipilimumab,mg/kg,Num,NA,0,0=No ipi,,0,PPK-NIVO-MODEL,1,1,1,0,0,1,1,1,
175,NIPIFRQ,Nominal Frequency for Ipilimumab,week,Num,NA,.,"3=Q3W, 6=Q6W, 12=Q12W",,0,PPK-NIVO-MODEL,1,1,1,0,0,1,1,1,
176,CROSSOVR,Crossover Nivo to Nivo+Ipi Combo,NA,Num,NA,.,"0=Not a crossover subject, 1=Cross over subject",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
177,TMB,Tumor Mutation Burden,mutations/Mb,Num,NA,.,,,0,PPK-NIVO-MODEL,0,0,1,0,0,1,1,1,
178,BOR,Best Overall Response,NA,Char,NA,blank,"CR=Complete response, PR=Partial response, SD=Stable disease, PD=Progressive disease, NE=Unevaluable, NA=Missing or not reported, NN=NON-CR/NON-PD, ND=No Disease. ",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
179,BORN,Best Overall Response (N),NA,Num,NA,.,"1=CR, 2=PR, 3=SD, 4=PD, 5=NE, 6=NA, 7=NN, 8=ND",Derived from BOR,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
180,BORPER,BOR Assessed by,NA,Char,NA,blank,,,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
181,BORCRT,BOR Criteria,NA,Char,NA,blank,"mWHO, RECIST v1.0, RECIST v1.1",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
182,ETH,Ethnicity,NA,Char,NA,blank,"Japanese, Others",Derived based on RACE and CNTCODE. ETH=Japanese where RACE=Asian and CNTCODE=Japan,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
183,ETHN,Ethnicity (N),NA,Num,NA,.,"1=Japanese, 100=Others",Derived based on ETH,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
184,NDUR,Nominal Infusion Duration,hr,Num,NA,.,,,0,PPK-NIVO-MODEL,0,0,1,0,0,1,1,1,
185,RGMN1,Dose Regimen in the First Stage,week,Num,NA,.,"2=Q2W, 3=Q3W",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
186,RGMNSS,Dose Regimen in Maintenance Stage,week,Num,NA,.,"If no maintenance stage, the value of RGMNSS should be equal to the RGMN1 (do not leave blank)",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
187,NDOSE1,Nominal Dose at The First Stage,NA,Num,NA,.,,Derived based on TX,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
188,NDOSESS,Nominal Dose at Maintenance Stage,NA,Num,NA,.,"If no maintenance stage, the value of NDOSESS should be equal to the NDOSE1 (do not leave blank)",Derived based on TX,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
189,DU1,Dose Unit for NDOSE1,NA,Char,NA,blank,either mg or mg/kg,Derived based on TX,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
190,DUSS,Dose Unit for NDOSESS,NA,Char,NA,blank,"either mg or mg/kg; If no maintenance stage, the value of DUSS should be equal to the DU1 (do not leave blank)",Derived based on TX,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
191,ETIOLOGY,Etiology,NA,Char,NA,blank,"HBV, HCV, Uninfected, and Not Reported",,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
192,ETIOLOGN,Etiology (N),NA,Num,NA,.,"For ETIOLOGY='UNINFECTED', ETIOLOGN=1; For ETIOLOGY='HCV-INFECTED', ETIOLOGN=2; For ETIOLOGY='HBV - INFECTED', ETIOLOGN=3; For ETIOLOGY='HCV AND HBV COINFECTION', ETIOLOGN=4",Derived from ETIOLOGY,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
193,MSITX,MSI Status and Treatment in CA209142,NA,Char,NA,blank,MSI: Microsatellite Instability. NIVO; NIVO 1 + IPI 1; NIVO 3 + IPI 1; NIVO 1 + IPI 3; NIVO + IPI (MSI-H),,0,PPK-NIVO-MODEL,0,0,0,0,0,1,1,1,
194,PROJID,Project Identifier,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
195,PROJIDN,Project Identifier (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
196,STUDYID,Study Identifier,NA,Char,NA,blank,,,1,PPK-standard,0,0,0,0,0,1,1,1,
197,STUDYIDN,Study Identifier (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
198,PART,Part of the Study,NA,Num,NA,.,Required when study has more than one part.,,0,PPK-standard,0,0,0,0,0,1,1,1,
199,EXTEN,Extension of the Core Study,NA,Num,NA,.,Required if study has an extension.,,0,PPK-standard,0,0,0,0,0,1,1,1,
200,SUBJTYP,Subject Type,NA,Char,NA,blank,"For first-in-human studies, the value can be ?Healthy volunteers?.",,0,PPK-standard,0,0,0,0,0,1,1,1,
201,SUBJTYPN,Subject Type (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
202,USUBJID,Unique Subject Identifier,NA,Char,NA,blank,,,1,PPK-standard,0,0,0,0,0,1,1,1,
203,USUBJIDN,Unique Subject Identifier (N),NA,Num,NA,.,Unique numerical representation of USUBJID.,,1,PPK-standard,0,0,0,0,0,1,1,1,
204,SUBJID,Subject Identifier for the Study,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
205,SUBJIDN,Subject Identifier for the Study (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
206,SITEID,Study Site Identifier,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
207,SITEIDN,Study Site Identifier (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
208,RECSEQS,Record Sequence Number Within a Subject,NA,Num,NA,.,Sequential values should start with 1 on the first row for each subject and incrementing by 1 for each subsequent row.,,0,PPK-standard,0,0,0,0,0,1,1,1,
209,RECSEQ,Record Sequence,NA,Num,NA,.,Sequential values should start with 1 on the first non-header row of the data file and incrementing by 1 for each subsequent row. ,,1,PPK-standard,0,0,0,0,0,1,1,1,
210,AVISIT,Analysis Visit,NA,Char,NA,blank,"The analysis visit description; required if an analysis is done by nominal, assigned or analysis visit. ",,0,PPK-standard,0,0,0,0,0,1,1,1,
211,AVISITN,Analysis Visit (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
212,VISIT,Visit,NA,Char,NA,blank,Clinic visit captured in STDM domains EX or PC and variable VISIT,,0,PPK-standard,0,0,0,0,0,1,1,1,
213,VISITNUM,Visit (N),NA,Num,NA,.,Clinic visit captured in STDM domains EX or PC and variable VISITNUM,,0,PPK-standard,0,0,0,0,0,1,1,1,
214,AFRELTM,Actual Rel Time From First Dose,hr,Num,0.01,.,Rel: Relative. Derived from (Analysis date/time of the current event/record of the subject) - (Analysis date/time of the first dosing event/record of the subject),,1,PPK-standard,0,0,1,0,1,1,1,1,
215,TPTREF,Time Point Reference,NA,Char,NA,blank,"Description of reference dose, e.g. first dose in the period, last dose in the period or anything in between.",,0,PPK-standard,0,0,0,0,0,1,1,1,
216,APRELTM,Actual Rel Time From Previous Dose,hr,Num,0.01,.,Rel: Relative. Derived from (Analysis date/time of the current event/record of the subject) - (Analysis date/time of the previous dosing event/record of the subject).,,0,PPK-standard,0,0,1,0,1,1,1,1,
217,NFRELTM,Nominal Rel Time From First Dose,hr,Num,0.1,.,Rel: Relative. Planned elapsed time (for sample point or start of sampling interval) from first exposure to study treatment. ,,0,PPK-standard,0,0,1,0,1,1,1,1,
218,NPRELTM,Nominal Rel Time From Previous Dose,hr,Num,0.1,.,Rel: Relative. For PK it can be derived from NTIME in PC domain. ,,0,PPK-standard,0,0,1,0,1,1,1,1,
219,ATPT,Planned Time Point Name,NA,Char,NA,blank,Text description of the planned/protocol time for the specimen collection. Taken from PC.PCTPT.,,0,PPK-standard,0,0,0,0,0,1,1,1,
220,ATPTN,Planned Time Point Number,NA,Num,NA,.,"PC.PCTPTNUM, numerical representation for PCTPT.",,0,PPK-standard,0,0,0,0,0,1,1,1,
221,ADT,Analysis Date,NA,Num,NA,.,YYMMDD10. When AENDT is populated then this will represent the start date of that dose interval. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
222,ADY,Analysis Relative Day,NA,Num,NA,.,"Study day, relative to the start of the study. ",,0,PPK-standard,0,0,0,0,0,1,1,1,
223,ATM,Analysis Time,NA,Num,NA,.,B8601TM. When AENTM is populated then this will represent the start date of that interval as would be expected in urinalysis. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
224,ADTM,Analysis Date/Time,NA,Num,NA,.,E8601DT. When AENDTM is populated then this will represent the start date of that dose intervals. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
225,AENDT,Analysis End Date,NA,Num,NA,.,YYMMDD10. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
226,AENTM,Analysis End Time,NA,Num,NA,.,B8601TM.,,0,PPK-standard,0,0,0,0,0,1,1,1,
227,AENDTM,Analysis End Date/Time,NA,Num,NA,.,E8601DT.,,0,PPK-standard,0,0,0,0,0,1,1,1,
228,OCC,Occasion,NA,Num,NA,.,"1=the first PK-related dose, 2=second PK-related dose, 3=third PK-related dose. After assigning OCC, change pre first PK-related records (pk and dose) from . to 0",,0,PPK-standard,0,0,0,0,0,1,1,1,
229,EXCLFC,Comment for the Record Exclusion,NA,Char,NA,blank,,,1,PPK-standard,0,0,0,0,0,1,1,1,
230,EXCLF,Record Exclusion,NA,Num,NA,.,,,1,PPK-standard,0,0,0,0,0,1,1,1,
231,FLAG,Flagged records,NA,Num,NA,.,FLAG number per Flag table in Programming Algorithms and Imputations section.,,1,PPK-standard,0,0,0,0,0,1,1,1,
232,FLAGC,Comment for the flagged records,NA,Char,NA,blank,Description for FLAG per Flag table in Programming Algorithms and Imputations section.,,1,PPK-standard,0,0,0,0,0,1,1,1,
233,DVID,Dependent Variable Name,NA,Char,NA,blank,Analyte/drug name. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
234,DVIDN,Dependent Variable Name (N),NA,Num,NA,.,"Convention is normally 0=dose, 1=for the first observation of interest, etc.",,0,PPK-standard,0,0,0,0,0,1,1,1,
235,CMT,Compartment,NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
236,DV,Analysis Value,ug/mL,Num,NA,.,,,1,PPK-standard,0,0,1,0,1,1,1,1,
237,DVC,Analysis Value (C),NA,Char,NA,blank,Character results/findings in a standard format. PC.PCSTRESC (SDTM) or AVALC (ADaM).,,0,PPK-standard,0,0,0,0,0,1,1,1,
238,DVL,Log Analysis Value,NA,Num,4 significant digits,.,Natural log. It's ?.? (CDISC value for null) if value is 0 and log otherwise,,0,PPK-standard,0,0,0,0,1,1,1,1,
239,EVID,Event ID,NA,Num,NA,.,"0=PK event, 1=dose event.",,1,PPK-standard,0,0,0,0,0,1,1,1,
240,MDV,Missing DV,NA,Num,NA,.,"0=observed value, 1=missing DV or suspicious data or dosing event",,1,PPK-standard,0,0,0,0,0,1,1,1,
241,PCULOQ,Upper Limit of Quantitation,ug/mL,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
242,PCLLOQ,Lower Limit of Quantitation,ug/mL,Num,NA,.,PC.PCLLOQ,,0,PPK-standard,0,0,1,0,1,1,1,1,
243,BLQFN,Blq Flag,NA,Num,NA,.,"BLQ: Below the Limit of Quantification. 0=No, 1=Yes. ",,0,PPK-standard,0,0,0,0,0,1,1,1,
244,ALQFN,Alq Flag,NA,Num,NA,.,"ALQ: Above the Limit of Quantification. 0=No, 1=Yes.",,0,PPK-standard,0,0,0,0,0,1,1,1,
245,DOSEA,Actual Treatment Dose,mg,Num,NA,.,Populated on all individual records as carry-forward. ,,1,PPK-standard,0,0,1,0,1,1,1,1,
246,DOSEP,Planned Treatment Dose,mg,Num,NA,.,DOSEP represents the planned treatment dosage associated with the record. This is the numeric amount of the dose used for the popPK analysis and may differ from the EX.EXDOSE. Populated on all individual records as carry-forward. ,,0,PPK-standard,0,0,1,0,1,1,1,1,
247,AMT,Actual Amount of Drug Received,mg,Num,NA,.,Only populated on dosing records,,1,PPK-standard,0,0,1,0,1,1,1,1,
248,DOSCUMA,Cumulative Amount of Dose Received,mg,Num,NA,.,Calculated by adding the doses up as we go. ,,0,PPK-standard,0,0,1,0,1,1,1,1,
249,DOSETDD,Total Daily Amount of Dose Received,mg,Num,NA,.,Used mostly for b.i.d. dosing schemes. ,,0,PPK-standard,0,0,1,0,1,1,1,1,
250,DOSEDUR,Duration of Treatment Dose,hr,Num,0.01,.,Derived from EXENDTC - EXSTDTC.,,0,PPK-standard,0,0,1,0,1,1,1,1,
251,RATE,Infusion Rate,mg/hr,Num,0.01,.,AMT/DOSEDUR ,,0,PPK-standard,0,0,1,0,1,1,1,1,
252,II,Dosing Interval,hr,Num,NA,.,"24 for QD, 12 for BID, etc.",,0,PPK-standard,0,0,1,0,1,1,1,1,
253,ADDL,Number of Additional Doses,NA,Num,NA,.,Number of additional doses like the current one until the next dose.,,0,PPK-standard,0,0,0,0,0,1,1,1,
254,SS,Steady State,NA,Num,NA,.,"A steady-state dose is a dose that is imagined to be the last of a series of implied doses, each exactly like the dose in question, given at a regular interval specified by the II data item and leading to steady-state by the time the steady-state dose is given.",,0,PPK-standard,0,0,0,0,0,1,1,1,
255,FORM,Formulation,NA,Char,NA,blank,"Type of formulation (e.g., tablet, capsule, aerosole). ",,0,PPK-standard,0,0,0,0,0,1,1,1,
256,FORMN,Formulation (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
257,ROUTE,Route,NA,Char,NA,blank,Route of treatment delivery. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
258,ROUTEN,Route (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
259,TRTP,Planned Treatment,NA,Char,NA,blank,This variable should contain both the name of the drug and the dose amount and may also include information related to delivery of the drug if it is relevant for the analysis.,,0,PPK-standard,0,0,0,0,0,1,1,1,
260,TRTPN,Planned Treatment (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
261,TRTA,Actual Treatment,NA,Char,NA,blank,This variable should contain both the name of the drug and the dose amount and may also include information related to delivery of the drug if it is relevant for the analysis.,,0,PPK-standard,0,0,0,0,0,1,1,1,
262,TRTAN,Actual Treatment (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
263,APHASE,Phase,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
264,APHASEN,Phase (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
265,APERIOD,Period,NA,Num,NA,.,Record-level timing variable that represents the analysis period within the study associated with the record for analysis purposes. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
266,APERIODC,Period (C),NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
267,ACYCLEC,Analysis Cycle,NA,Char,NA,blank,Record level identifier that reflects cycle and may be of particular importance for studies that examine concentrations in cancer patients. ,,0,PPK-standard,0,0,0,0,0,1,1,1,
268,ACYCLEN,Analysis Cycle (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
269,ARM,Description of Planned Arm,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
270,ARMN,Arm (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
271,ACTARM,Description of Actual Arm,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
272,ACTARMN,Actual Arm (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
273,COHORT,Cohort Subject Enrolled Into,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
274,COHORTN,Cohort Number Subject Enrolled Into,NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
275,WT,Body Weight,kg,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
276,WTB,Baseline Body Weight,kg,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
277,HTB,Baseline Body Height,cm,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
278,BMIB,Baseline Body Mass Index,kg/m2,Num,0.01,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
279,BSAB,Body Surface Area at Baseline,m2,Num,0.01,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
280,AGE,Age,year,Num,NA,.,,,1,PPK-standard,0,0,1,0,1,1,1,1,
281,SEX,Sex,NA,Char,NA,blank,Male or Female,,0,PPK-standard,0,0,0,0,0,1,1,1,
282,SEXN,Sex (N),NA,Num,NA,.,"1=Male, 2=Female",,0,PPK-standard,0,0,0,0,0,1,1,1,
283,RACE,Race,NA,Char,NA,blank,"White, Black/African American, Asian, American Indian/Alaska Native, Native Hawaiian/Other Pacific Islander, Others, Unknown",,0,PPK-standard,0,0,0,0,0,1,1,1,
284,RACEN,Race (N),NA,Num,NA,.,"1=White, 2=Black/African American, 3=Asian, 4=Others, 5=Unknown. American Indian/Alaska Native and Native Hawaiian/Other Pacific Islander are coded as 4.",,0,PPK-standard,0,0,0,0,0,1,1,1,
285,ETHNIC,Ethnicity,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
286,ETHNICN,Ethnicity (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
287,REGION,Region,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
288,REGIONN,Region (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
289,COUNTRY,Country,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
290,COUNTRYN,Country (N),NA,Num,NA,.,,,0,PPK-standard,0,0,0,0,0,1,1,1,
291,CREATB,Baseline Creatinine Serum,mg/dL,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
292,CRCLB,Baseline Creatinine Clearance,mL/min,Num,0.01,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
293,EGFRB,Baseline eGFR,mL/min/1.73m2,Num,0.01,.,eGFR: Estimated Glomerular Filtration Rate.,,0,PPK-standard,0,0,1,0,1,1,1,1,
294,TBILB,Baseline Total Bilirubin,mg/dL,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
295,ASTB,Baseline Aspartate Transaminase,U/L,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
296,ALTB,Baseline Alanine Transaminase,U/L,Num,NA,.,,,0,PPK-standard,0,0,1,0,1,1,1,1,
297,ITTFL,Intent-to-treat Population Flag,NA,Char,NA,blank,,ADSL.ITTFL,0,PPK-standard,0,0,0,0,0,1,1,1,
298,ITTFN,Intent-to-treat Population Flag (N),NA,Num,NA,.,"0=No, 1=Yes","ADSL.ITTFL with ""Yes"" or ""Y""=1 and ""No"" or ""N""=0",0,PPK-standard,0,0,0,0,0,1,1,1,
299,COMPLFL,Completers Population Flag,NA,Char,NA,blank,,ADSL.COMPLFL,0,PPK-standard,0,0,0,0,0,1,1,1,
300,COMPLFN,Completers Population Flag (N),NA,Num,NA,.,"0=No, 1=Yes","ADSL.COMPLFL with ""Yes"" or ""Y""=1 and ""No"" or ""N""=0",0,PPK-standard,0,0,0,0,0,1,1,1,
301,TCOMPLFL,Treatment Completers Population Flag,NA,Char,NA,blank,,ADSL.TCOMPLFL,0,PPK-standard,0,0,0,0,0,1,1,1,
302,TCOMPLFN,Treatment Completers Population Flag (N),NA,Num,NA,.,"0=No, 1=Yes","ADSL.TCOMPLFL with ""Yes"" or ""Y""=1 and ""No"" or ""N""=0",0,PPK-standard,0,0,0,0,0,1,1,1,
303,SAFFL,Safety Population Flag,NA,Char,NA,blank,,ADSL.SAFFL,0,PPK-standard,0,0,0,0,0,1,1,1,
304,SAFFN,Safety Population Flag (N),NA,Num,NA,.,"0=No, 1=Yes","ADSL.SAFFL with ""Yes"" or ""Y""=1 and ""No"" or ""N""=0",0,PPK-standard,0,0,0,0,0,1,1,1,
305,VOMITFL,Flag for Vomit Related to Dose,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
306,FOODFL,Food Status,NA,Char,NA,blank,,,0,PPK-standard,0,0,0,0,0,1,1,1,
307,ID,NONMEM ID,NA,Num,NA,.,"Sequential numbering, (1, 2, 3, ...). One ID per subject.",Derived according to notes,1,PPK-standard,0,0,0,0,0,1,1,1,
308,DOSENUM,Dose Number,NA,Num,NA,.,"Sequential number: 1=first dose, 2=second dose, etc. For PK records retain from dose records",Derived according to notes,0,PPK-standard,0,0,0,0,0,1,1,1,
309,CONCSTAT,Concentration Status,NA,Num,NA,0,"0=Evaluable Concentration, 1=BLOQ, 2=OUTLIER or Not Reportable, 3=Missing value, 4=Duplicate record for NCA setup. If concstatus in PAMS/eToolbox=missing then always code concstat=0. Otherwise concstat=concstatus. Only populated for pk records.",,1,PPK-standard,0,0,0,0,0,1,1,1,
